Date,Close/Last,Open,High,Low
06/08/2017,6321.76,6311.73,6324.06,6282.93
06/07/2017,6297.38,6290.44,6302.78,6267.18
06/06/2017,6275.06,6281.88,6304.21,6269.86
06/05/2017,6295.68,6305.47,6310.62,6292.14
06/02/2017,6305.80,6261.59,6308.76,6253.77
06/01/2017,6246.83,6215.91,6247.07,6200.45
05/31/2017,6198.52,6221.63,6221.99,6164.07
05/30/2017,6203.19,6204.18,6217.13,6200.41
05/26/2017,6210.19,6207.04,6211.52,6196.66
05/25/2017,6205.26,6183.02,6217.34,6174.52
05/24/2017,6163.02,6154.18,6166.09,6139.33
05/23/2017,6138.71,6149.55,6150.91,6121.79
05/22/2017,6133.62,6098.25,6135.92,6097.24
05/19/2017,6083.70,6070.23,6106.55,6070.23
05/18/2017,6055.13,5998.46,6073.45,5996.81
05/17/2017,6011.24,6108.62,6122.87,6009.48
05/16/2017,6169.87,6160.52,6170.16,6139.10
05/15/2017,6149.67,6128.11,6153.04,6124.79
05/12/2017,6121.23,6119.27,6122.84,6105.42
05/11/2017,6115.96,6110.05,6120.20,6075.68
05/10/2017,6129.14,6121.64,6131.64,6103.87
05/09/2017,6120.59,6111.82,6133.00,6107.59
05/08/2017,6102.66,6100.66,6106.12,6083.06
05/05/2017,6100.76,6091.69,6100.76,6067.16
05/04/2017,6075.34,6075.06,6080.82,6054.33
05/03/2017,6072.55,6075.04,6076.96,6053.28
05/02/2017,6095.37,6102.51,6102.72,6081.56
05/01/2017,6091.60,6067.56,6100.73,6061.35
04/28/2017,6047.61,6072.87,6074.04,6040.71
04/27/2017,6048.94,6038.47,6050.70,6031.59
04/26/2017,6025.23,6028.12,6040.89,6021.72
04/25/2017,6025.49,6004.16,6036.02,6002.65
04/24/2017,5983.82,5979.96,5989.92,5970.25
04/21/2017,5910.52,5919.02,5919.23,5899.43
04/20/2017,5916.78,5887.87,5926.23,5880.20
04/19/2017,5863.03,5874.43,5894.67,5856.34
04/18/2017,5849.47,5838.59,5860.04,5828.57
04/17/2017,5856.79,5821.55,5856.79,5818.20
04/13/2017,5805.15,5828.37,5856.54,5805.15
04/12/2017,5836.16,5863.59,5868.09,5830.44
04/11/2017,5866.77,5871.16,5878.94,5819.29
04/10/2017,5880.93,5883.43,5907.85,5865.56
04/07/2017,5877.81,5873.94,5892.07,5855.51
04/06/2017,5878.95,5870.52,5889.58,5856.22
04/05/2017,5864.48,5911.92,5936.39,5856.26
04/04/2017,5898.61,5878.76,5901.39,5878.76
04/03/2017,5894.68,5917.32,5928.93,5867.73
03/31/2017,5911.74,5905.63,5927.81,5901.77
03/30/2017,5914.34,5896.15,5916.77,5894.00
03/29/2017,5897.55,5875.35,5900.87,5870.93
03/28/2017,5875.14,5836.50,5888.70,5828.86
03/27/2017,5840.37,5776.33,5849.20,5769.39
03/24/2017,5828.74,5839.33,5858.95,5807.83
03/23/2017,5817.69,5812.31,5842.82,5806.98
03/22/2017,5821.64,5790.59,5825.67,5781.80
03/21/2017,5793.83,5923.42,5928.06,5790.73
03/20/2017,5901.53,5898.81,5915.12,5888.12
03/17/2017,5901.00,5898.58,5912.61,5890.42
03/16/2017,5900.76,5907.86,5911.48,5887.24
03/15/2017,5900.05,5869.97,5911.20,5858.16
03/14/2017,5856.82,5860.07,5860.50,5831.88
03/13/2017,5875.78,5863.48,5877.43,5860.83
03/10/2017,5861.73,5867.16,5872.60,5835.44
03/09/2017,5838.81,5834.67,5852.54,5812.08
03/08/2017,5837.55,5838.44,5860.63,5832.63
03/07/2017,5833.93,5836.12,5859.77,5826.32
03/06/2017,5849.17,5846.42,5857.74,5827.46
03/03/2017,5870.75,5854.27,5870.75,5841.47
03/02/2017,5861.22,5897.01,5897.01,5856.30
03/01/2017,5904.03,5874.86,5911.79,5865.79
02/28/2017,5825.44,5852.79,5855.07,5817.22
02/27/2017,5861.90,5835.04,5861.90,5827.00
02/24/2017,5845.31,5802.33,5845.31,5800.55
02/23/2017,5835.51,5866.82,5866.96,5809.55
02/22/2017,5860.63,5857.56,5864.41,5848.28
02/21/2017,5865.95,5850.20,5867.89,5847.50
02/17/2017,5838.58,5807.31,5838.58,5800.80
02/16/2017,5814.90,5823.01,5835.15,5796.71
02/15/2017,5819.44,5777.90,5821.95,5776.70
02/14/2017,5782.57,5756.51,5783.09,5748.74
02/13/2017,5763.96,5753.19,5770.99,5751.92
02/10/2017,5734.13,5726.17,5743.43,5717.42
02/09/2017,5715.18,5688.02,5722.71,5685.15
02/08/2017,5682.45,5662.95,5686.96,5649.39
02/07/2017,5674.22,5674.86,5689.60,5664.82
02/06/2017,5663.55,5656.95,5668.20,5650.26
02/03/2017,5666.77,5650.73,5666.84,5647.58
02/02/2017,5636.20,5627.15,5656.01,5616.40
02/01/2017,5642.65,5654.51,5662.11,5621.03
01/31/2017,5614.79,5592.87,5615.15,5576.09
01/30/2017,5613.71,5635.86,5636.09,5578.76
01/27/2017,5660.78,5664.88,5667.45,5643.90
01/26/2017,5655.18,5666.28,5669.61,5647.65
01/25/2017,5656.34,5635.86,5658.59,5634.33
01/24/2017,5600.96,5568.27,5606.53,5558.49
01/23/2017,5552.94,5546.64,5564.14,5522.69
01/20/2017,5555.33,5556.87,5574.35,5542.23
01/19/2017,5540.08,5560.61,5571.53,5528.37
01/18/2017,5555.65,5546.94,5555.98,5534.77
01/17/2017,5538.73,5555.16,5557.05,5527.22
01/13/2017,5574.12,5557.57,5584.26,5557.20
01/12/2017,5547.49,5542.56,5550.67,5496.82
01/11/2017,5563.65,5550.72,5564.08,5524.03
01/10/2017,5551.82,5536.54,5564.25,5528.11
01/09/2017,5531.82,5527.58,5541.08,5517.14
01/06/2017,5521.06,5499.08,5536.52,5482.81
01/05/2017,5487.94,5474.39,5495.85,5464.36
01/04/2017,5477.00,5440.91,5482.35,5440.24
01/03/2017,5429.08,5425.62,5452.57,5397.99
12/30/2016,5383.12,5440.17,5441.90,5371.89
12/29/2016,5432.09,5437.51,5450.63,5415.18
12/28/2016,5438.56,5497.44,5498.91,5434.70
12/27/2016,5487.44,5470.76,5512.37,5469.61
12/23/2016,5462.69,5441.76,5462.69,5441.76
12/22/2016,5447.42,5472.01,5472.01,5432.77
12/21/2016,5471.43,5482.63,5486.26,5465.31
12/20/2016,5483.94,5473.53,5489.47,5471.71
12/19/2016,5457.44,5441.20,5483.42,5436.54
12/16/2016,5437.16,5467.82,5474.58,5426.01
12/15/2016,5456.85,5443.51,5485.12,5439.39
12/14/2016,5436.67,5465.69,5476.25,5425.73
12/13/2016,5463.83,5433.57,5486.75,5430.72
12/12/2016,5412.54,5428.22,5434.90,5394.42
12/09/2016,5444.50,5436.11,5450.16,5427.12
12/08/2016,5417.36,5394.15,5425.52,5389.10
12/07/2016,5393.76,5322.67,5397.93,5307.31
12/06/2016,5333.00,5317.74,5333.99,5299.94
12/05/2016,5308.89,5283.58,5321.09,5269.57
12/02/2016,5255.65,5249.02,5274.54,5239.27
12/01/2016,5251.11,5323.88,5326.34,5238.21
11/30/2016,5323.68,5391.35,5393.15,5323.68
11/29/2016,5379.92,5370.98,5403.86,5360.56
11/28/2016,5368.81,5387.92,5396.27,5364.91
11/25/2016,5398.92,5388.49,5398.92,5379.28
11/23/2016,5380.68,5366.55,5380.68,5350.68
11/22/2016,5386.35,5384.75,5392.26,5365.60
11/21/2016,5368.86,5336.78,5369.83,5334.16
11/18/2016,5321.51,5340.97,5346.80,5315.53
11/17/2016,5333.97,5295.07,5334.05,5288.16
11/16/2016,5294.58,5253.74,5299.63,5251.88
11/15/2016,5275.62,5241.35,5287.06,5236.25
11/14/2016,5218.40,5246.33,5247.17,5192.04
11/11/2016,5237.11,5191.82,5241.08,5179.64
11/10/2016,5208.80,5283.48,5302.68,5145.32
11/09/2016,5251.07,5143.86,5258.99,5143.86
11/08/2016,5193.49,5154.99,5214.17,5145.30
11/07/2016,5166.17,5128.99,5169.41,5122.77
11/04/2016,5046.37,5034.41,5087.51,5034.41
11/03/2016,5058.41,5104.70,5115.06,5053.52
11/02/2016,5105.57,5147.28,5156.70,5097.56
11/01/2016,5153.58,5199.77,5201.13,5112.32
10/31/2016,5189.13,5205.09,5206.70,5186.56
10/28/2016,5190.10,5203.70,5232.35,5178.76
10/27/2016,5215.97,5272.19,5274.12,5211.75
10/26/2016,5250.27,5256.40,5280.85,5237.05
10/25/2016,5283.40,5306.47,5310.27,5278.57
10/24/2016,5309.83,5290.31,5311.50,5289.23
10/21/2016,5257.40,5238.65,5259.13,5225.76
10/20/2016,5241.83,5238.20,5252.10,5216.04
10/19/2016,5246.41,5240.33,5253.83,5234.25
10/18/2016,5243.84,5255.32,5264.27,5239.44
10/17/2016,5199.82,5213.69,5219.98,5196.03
10/14/2016,5214.16,5241.26,5258.88,5213.37
10/13/2016,5213.33,5200.30,5228.26,5169.76
10/12/2016,5239.02,5247.91,5257.18,5228.77
10/11/2016,5246.79,5321.82,5321.82,5227.43
10/10/2016,5328.67,5318.46,5340.52,5317.73
10/07/2016,5292.40,5314.92,5315.65,5266.80
10/06/2016,5306.85,5306.59,5315.73,5281.47
10/05/2016,5316.02,5305.28,5330.81,5304.06
10/04/2016,5289.66,5313.49,5323.60,5271.70
10/03/2016,5300.87,5300.29,5308.60,5281.95
09/30/2016,5312.00,5288.87,5325.88,5277.88
09/29/2016,5269.15,5311.31,5317.00,5254.52
09/28/2016,5318.55,5312.73,5320.62,5284.84
09/27/2016,5305.71,5254.18,5306.81,5251.32
09/26/2016,5257.49,5275.73,5282.27,5254.96
09/23/2016,5305.75,5327.43,5329.71,5301.63
09/22/2016,5339.52,5323.26,5342.88,5320.93
09/21/2016,5295.18,5263.65,5299.40,5233.94
09/20/2016,5241.35,5256.19,5265.18,5235.42
09/19/2016,5235.03,5263.55,5281.07,5222.91
09/16/2016,5244.57,5238.71,5248.60,5218.97
09/15/2016,5249.69,5178.10,5254.78,5176.25
09/14/2016,5173.77,5160.21,5201.34,5159.55
09/13/2016,5155.25,5181.14,5195.03,5131.27
09/12/2016,5211.89,5098.03,5217.88,5097.80
09/09/2016,5125.91,5217.95,5225.93,5125.91
09/08/2016,5259.48,5269.96,5271.01,5248.41
09/07/2016,5283.93,5274.23,5287.61,5261.92
09/06/2016,5275.91,5259.99,5275.91,5244.00
09/02/2016,5249.90,5249.66,5263.39,5231.02
09/01/2016,5227.21,5218.28,5229.94,5189.36
08/31/2016,5213.22,5216.42,5219.89,5191.18
08/30/2016,5222.99,5229.88,5241.62,5205.61
08/29/2016,5232.33,5223.80,5245.12,5222.34
08/26/2016,5218.92,5219.05,5253.39,5191.86
08/25/2016,5212.20,5207.61,5230.59,5201.64
08/24/2016,5217.69,5254.42,5262.99,5205.64
08/23/2016,5260.08,5265.78,5275.74,5257.90
08/22/2016,5244.60,5231.46,5252.13,5224.63
08/19/2016,5238.38,5229.87,5245.81,5217.65
08/18/2016,5240.15,5226.45,5243.17,5221.84
08/17/2016,5228.66,5228.44,5230.09,5197.23
08/16/2016,5227.11,5247.96,5248.26,5226.78
08/15/2016,5262.02,5242.18,5271.36,5241.14
08/12/2016,5232.89,5219.66,5233.34,5215.54
08/11/2016,5228.40,5222.15,5235.29,5211.25
08/10/2016,5204.58,5227.95,5227.96,5193.80
08/09/2016,5225.48,5216.21,5238.54,5214.95
08/08/2016,5213.14,5223.54,5228.40,5202.18
08/05/2016,5221.12,5190.71,5227.23,5186.25
08/04/2016,5166.25,5158.02,5174.00,5145.39
08/03/2016,5159.74,5133.24,5159.74,5128.44
08/02/2016,5137.73,5177.53,5181.02,5109.80
08/01/2016,5184.20,5167.42,5199.13,5158.93
07/29/2016,5162.13,5162.15,5175.81,5140.05
07/28/2016,5154.98,5144.82,5160.16,5130.75
07/27/2016,5139.81,5143.84,5151.06,5120.66
07/26/2016,5110.05,5095.61,5122.30,5084.18
07/25/2016,5097.63,5096.99,5100.72,5082.66
07/22/2016,5100.16,5078.12,5103.52,5064.11
07/21/2016,5073.90,5093.97,5102.78,5061.11
07/20/2016,5089.93,5061.60,5098.25,5053.92
07/19/2016,5036.37,5038.22,5052.24,5028.24
07/18/2016,5055.78,5034.99,5063.53,5030.13
07/15/2016,5029.59,5041.19,5044.81,5018.52
07/14/2016,5034.06,5041.95,5045.18,5025.15
07/13/2016,5005.73,5036.32,5036.38,5002.82
07/12/2016,5022.82,5017.99,5032.10,5009.68
07/11/2016,4988.64,4976.54,5002.50,4976.54
07/08/2016,4956.76,4906.66,4959.00,4901.27
07/07/2016,4876.81,4867.47,4889.01,4853.68
07/06/2016,4859.16,4799.32,4861.05,4786.01
07/05/2016,4822.90,4837.06,4839.13,4797.29
07/01/2016,4862.57,4837.18,4880.17,4837.17
06/30/2016,4842.67,4793.75,4843.11,4774.52
06/29/2016,4779.25,4732.93,4787.59,4732.34
06/28/2016,4691.87,4643.93,4692.98,4643.93
06/27/2016,4594.44,4664.43,4665.04,4574.25
06/24/2016,4707.98,4715.79,4798.22,4698.42
06/23/2016,4910.04,4872.19,4910.04,4859.40
06/22/2016,4833.32,4846.68,4875.93,4830.00
06/21/2016,4843.76,4845.08,4852.19,4826.59
06/20/2016,4837.21,4856.69,4882.15,4834.51
06/17/2016,4800.34,4835.02,4835.02,4792.34
06/16/2016,4844.91,4809.69,4847.86,4778.78
06/15/2016,4834.93,4855.08,4868.16,4830.33
06/14/2016,4843.55,4836.67,4863.01,4811.93
06/13/2016,4848.44,4868.51,4894.85,4844.94
06/10/2016,4894.55,4915.15,4917.92,4880.61
06/09/2016,4958.62,4954.15,4965.49,4940.55
06/08/2016,4974.64,4970.01,4979.66,4956.79
06/07/2016,4961.75,4972.13,4979.38,4960.28
06/06/2016,4968.71,4950.46,4980.14,4944.87
06/03/2016,4942.52,4958.10,4958.65,4909.21
06/02/2016,4971.36,4941.25,4971.36,4924.23
06/01/2016,4952.25,4928.97,4958.98,4923.20
05/31/2016,4948.05,4938.48,4951.45,4923.03
05/27/2016,4933.50,4904.05,4933.50,4902.50
05/26/2016,4901.77,4897.78,4909.38,4887.27
05/25/2016,4894.89,4877.18,4905.45,4872.42
05/24/2016,4861.06,4792.85,4865.99,4792.63
05/23/2016,4765.78,4771.57,4792.64,4763.91
05/20/2016,4769.56,4729.44,4781.70,4729.00
05/19/2016,4712.53,4717.36,4735.27,4678.38
05/18/2016,4739.12,4705.78,4762.28,4704.49
05/17/2016,4715.73,4768.85,4776.15,4703.39
05/16/2016,4775.46,4728.86,4791.25,4724.73
05/13/2016,4717.68,4731.07,4759.29,4708.26
05/12/2016,4737.33,4778.19,4779.46,4710.17
05/11/2016,4760.69,4799.30,4812.19,4760.36
05/10/2016,4809.88,4768.91,4811.30,4758.20
05/09/2016,4750.21,4736.35,4771.94,4735.06
05/06/2016,4736.16,4695.90,4736.16,4684.28
05/05/2016,4717.09,4742.42,4744.55,4709.75
05/04/2016,4725.64,4735.28,4751.64,4713.91
05/03/2016,4763.22,4780.88,4791.43,4749.71
05/02/2016,4817.59,4786.55,4821.57,4768.28
04/29/2016,4775.36,4805.79,4807.89,4740.84
04/28/2016,4805.29,4857.60,4889.16,4796.32
04/27/2016,4863.14,4855.37,4872.91,4826.38
04/26/2016,4888.28,4903.81,4915.00,4875.42
04/25/2016,4895.79,4891.48,4904.87,4878.37
04/22/2016,4906.23,4898.24,4921.66,4872.02
04/21/2016,4945.89,4949.12,4966.61,4932.64
04/20/2016,4948.13,4941.99,4969.32,4928.29
04/19/2016,4940.33,4968.30,4968.67,4915.52
04/18/2016,4960.02,4919.36,4960.79,4915.63
04/15/2016,4938.22,4938.83,4950.43,4925.46
04/14/2016,4945.89,4947.62,4961.30,4931.81
04/13/2016,4947.42,4904.79,4951.91,4903.60
04/12/2016,4872.09,4838.82,4879.60,4808.91
04/11/2016,4833.40,4873.39,4897.55,4833.40
04/08/2016,4850.69,4883.99,4892.60,4835.36
04/07/2016,4848.37,4893.57,4901.49,4831.49
04/06/2016,4920.72,4849.58,4921.51,4849.28
04/05/2016,4843.93,4855.90,4872.70,4838.62
04/04/2016,4891.80,4911.21,4917.75,4885.17
04/01/2016,4914.54,4842.55,4917.09,4832.06
03/31/2016,4869.85,4869.57,4891.30,4864.41
03/30/2016,4869.29,4875.46,4899.14,4859.35
03/29/2016,4846.62,4756.55,4849.31,4749.78
03/28/2016,4766.79,4785.25,4787.39,4760.01
03/24/2016,4773.50,4743.36,4773.50,4734.77
03/23/2016,4768.86,4813.87,4816.67,4765.37
03/22/2016,4821.66,4783.60,4835.60,4781.71
03/21/2016,4808.87,4787.31,4814.85,4785.38
03/18/2016,4795.65,4784.63,4804.58,4772.41
03/17/2016,4774.99,4752.62,4788.09,4737.97
03/16/2016,4763.97,4717.88,4774.78,4716.45
03/15/2016,4728.67,4731.14,4735.27,4712.07
03/14/2016,4750.28,4733.39,4762.27,4731.51
03/11/2016,4748.47,4712.38,4748.79,4700.91
03/10/2016,4662.16,4691.20,4716.14,4607.99
03/09/2016,4674.38,4666.42,4676.47,4642.42
03/08/2016,4648.82,4676.22,4695.04,4642.86
03/07/2016,4708.25,4690.88,4731.19,4674.82
03/04/2016,4717.02,4715.76,4746.65,4687.94
03/03/2016,4707.42,4698.38,4707.72,4674.46
03/02/2016,4703.42,4683.80,4703.58,4665.93
03/01/2016,4689.60,4596.01,4689.60,4581.75
02/29/2016,4557.95,4585.30,4619.90,4557.46
02/26/2016,4590.47,4615.14,4618.85,4580.78
02/25/2016,4582.20,4554.73,4582.20,4516.89
02/24/2016,4542.61,4453.93,4547.64,4425.72
02/23/2016,4503.58,4550.05,4558.06,4500.94
02/22/2016,4570.61,4548.31,4576.47,4546.55
02/19/2016,4504.43,4464.67,4513.15,4455.10
02/18/2016,4487.54,4548.10,4548.47,4482.77
02/17/2016,4534.06,4471.66,4540.78,4463.51
02/16/2016,4435.96,4397.95,4435.96,4376.52
02/12/2016,4337.51,4307.29,4340.13,4274.15
02/11/2016,4266.84,4218.81,4293.22,4209.76
02/10/2016,4283.59,4318.28,4369.62,4280.73
02/09/2016,4268.76,4224.87,4329.61,4222.48
02/08/2016,4283.75,4288.02,4301.53,4212.81
02/05/2016,4363.14,4491.48,4493.19,4350.37
02/04/2016,4509.56,4492.48,4545.52,4463.99
02/03/2016,4504.24,4543.82,4547.32,4424.47
02/02/2016,4516.95,4588.69,4589.90,4503.12
02/01/2016,4620.37,4587.59,4636.93,4565.37
01/29/2016,4613.95,4512.09,4613.95,4511.30
01/28/2016,4506.68,4533.81,4533.81,4447.50
01/27/2016,4468.17,4548.87,4568.85,4450.83
01/26/2016,4567.67,4537.04,4583.21,4503.53
01/25/2016,4518.49,4574.59,4590.44,4514.78
01/22/2016,4591.18,4557.39,4591.18,4540.27
01/21/2016,4472.06,4480.70,4537.15,4432.02
01/20/2016,4471.69,4405.22,4514.92,4313.39
01/19/2016,4476.95,4548.05,4550.57,4430.77
01/15/2016,4488.42,4464.37,4520.45,4419.41
01/14/2016,4615.00,4545.37,4650.55,4470.59
01/13/2016,4526.06,4706.02,4713.98,4517.56
01/12/2016,4685.92,4681.54,4714.80,4618.03
01/11/2016,4637.99,4673.44,4683.02,4573.78
01/08/2016,4643.63,4722.02,4742.57,4637.85
01/07/2016,4689.43,4736.40,4788.02,4688.17
01/06/2016,4835.76,4813.76,4866.04,4804.69
01/05/2016,4891.43,4917.84,4926.73,4872.74
01/04/2016,4903.09,4897.65,4903.09,4846.98
12/31/2015,5007.41,5047.04,5058.06,5007.01
12/30/2015,5065.85,5101.18,5102.35,5065.68
12/29/2015,5107.94,5066.52,5116.99,5065.89
12/28/2015,5040.99,5032.29,5041.27,4999.07
12/25/2015,5048.49,0.00,0.00,0.00
12/24/2015,5048.49,5046.19,5063.28,5043.65
12/23/2015,5045.93,5025.55,5046.09,5020.44
12/22/2015,5001.11,4988.68,5007.77,4964.08
12/21/2015,4968.92,4957.53,4968.92,4928.93
12/18/2015,4923.08,4982.58,4996.49,4921.33
12/17/2015,5002.55,5087.17,5088.58,5002.55
12/16/2015,5071.13,5033.48,5078.99,4992.63
12/15/2015,4995.36,4991.21,5026.54,4986.99
12/14/2015,4952.23,4932.61,4953.60,4871.59
12/11/2015,4933.47,4979.77,4996.19,4928.67
12/10/2015,5045.17,5026.30,5075.65,5019.31
12/09/2015,5022.87,5077.21,5106.37,5000.12
12/08/2015,5098.24,5050.52,5111.73,5045.73
12/07/2015,5101.81,5139.46,5139.78,5082.23
12/04/2015,5142.27,5050.93,5147.00,5043.49
12/03/2015,5037.53,5143.16,5144.60,5011.72
12/02/2015,5123.22,5158.82,5176.77,5117.15
12/01/2015,5156.31,5129.64,5156.31,5120.17
11/30/2015,5108.67,5139.58,5141.36,5098.70
11/27/2015,5127.52,5121.93,5134.35,5108.51
11/26/2015,5116.14,0.00,0.00,0.00
11/25/2015,5116.14,5106.87,5124.09,5101.18
11/24/2015,5102.81,5070.66,5110.75,5050.14
11/23/2015,5102.48,5106.72,5128.08,5084.85
11/20/2015,5104.92,5096.96,5112.46,5094.32
11/19/2015,5073.64,5078.67,5092.46,5067.27
11/18/2015,5075.20,5004.60,5078.80,5001.67
11/17/2015,4986.02,4991.71,5023.45,4975.74
11/16/2015,4984.62,4916.14,4984.91,4908.66
11/13/2015,4927.88,4980.86,4989.06,4925.35
11/12/2015,5005.08,5043.10,5062.49,5004.46
11/11/2015,5067.02,5098.13,5111.19,5066.68
11/10/2015,5083.24,5068.55,5086.88,5051.22
11/09/2015,5095.30,5128.94,5133.44,5066.10
11/06/2015,5147.12,5124.04,5147.12,5092.87
11/05/2015,5127.74,5144.15,5154.86,5098.49
11/04/2015,5142.48,5155.62,5162.57,5122.78
11/03/2015,5145.13,5114.31,5163.47,5109.68
11/02/2015,5127.15,5065.64,5130.51,5061.47
10/30/2015,5053.75,5079.76,5085.22,5053.75
10/29/2015,5074.27,5071.04,5084.63,5066.89
10/28/2015,5095.69,5040.38,5095.69,5019.60
10/27/2015,5030.15,5018.99,5040.08,5009.07
10/26/2015,5034.70,5030.80,5045.16,5012.74
10/23/2015,5031.86,5024.38,5048.55,4999.54
10/22/2015,4920.05,4875.96,4926.99,4861.80
10/21/2015,4840.12,4903.98,4904.85,4836.46
10/20/2015,4880.97,4900.02,4909.37,4866.60
10/19/2015,4905.47,4873.54,4915.49,4865.83
10/16/2015,4886.69,4872.36,4886.95,4851.28
10/15/2015,4870.10,4799.43,4870.10,4795.29
10/14/2015,4782.85,4801.35,4820.09,4771.62
10/13/2015,4796.61,4809.24,4858.28,4793.92
10/12/2015,4838.64,4839.79,4846.74,4818.17
10/09/2015,4830.47,4817.28,4841.38,4804.59
10/08/2015,4810.79,4775.06,4819.07,4737.93
10/07/2015,4791.15,4775.05,4791.15,4728.71
10/06/2015,4748.36,4767.63,4783.37,4711.79
10/05/2015,4781.26,4742.13,4785.91,4740.24
10/02/2015,4707.78,4566.13,4707.78,4552.34
10/01/2015,4627.08,4624.46,4628.23,4559.21
09/30/2015,4620.16,4574.38,4620.16,4559.18
09/29/2015,4517.32,4551.04,4596.06,4487.06
09/28/2015,4543.97,4665.06,4665.21,4529.41
09/25/2015,4686.50,4782.41,4785.22,4659.48
09/24/2015,4734.48,4717.89,4746.21,4670.12
09/23/2015,4752.74,4764.69,4780.64,4735.13
09/22/2015,4756.72,4762.29,4776.28,4716.91
09/21/2015,4828.95,4851.98,4881.46,4795.91
09/18/2015,4827.23,4828.71,4878.71,4819.09
09/17/2015,4893.95,4884.11,4960.87,4880.50
09/16/2015,4889.24,4860.43,4893.44,4848.15
09/15/2015,4860.52,4819.32,4872.35,4802.09
09/14/2015,4805.76,4831.98,4832.00,4791.08
09/11/2015,4822.34,4770.73,4822.34,4763.15
09/10/2015,4796.25,4749.96,4826.33,4746.52
09/09/2015,4756.53,4856.27,4862.88,4746.73
09/08/2015,4811.93,4769.72,4815.04,4754.89
09/07/2015,4683.92,0.00,0.00,0.00
09/04/2015,4683.92,4670.35,4712.67,4657.82
09/03/2015,4733.50,4763.10,4800.18,4721.91
09/02/2015,4749.98,4704.42,4749.98,4659.41
09/01/2015,4636.10,4673.61,4722.13,4614.91
